alcaldia,localidad,sexo,rango_edad,poblacion
TLALPAN,Lomas de Tepemecatl,Hombre,i) 40 a 44 años,160
TLALPAN,Lomas de Tepemecatl,Hombre,j) 45 a 49 años,156
TLALPAN,Lomas de Tepemecatl,Hombre,k) 50 a 54 años,88
TLALPAN,Lomas de Tepemecatl,Hombre,l) 55 a 59 años,65
TLALPAN,Lomas de Tepemecatl,Hombre,m) 60 a 64 años,58
TLALPAN,Lomas de Tepemecatl,Hombre,n) 65 a 69 años,34
TLALPAN,Lomas de Tepemecatl,Hombre,o) 70 a 74 años,16
TLALPAN,Lomas de Tepemecatl,Hombre,p) 75 a 79 años,16
TLALPAN,Lomas de Tepemecatl,Hombre,q) 80 a 84 años,3
TLALPAN,Lomas de Tepemecatl,Hombre,r) 85 años y más,2
TLALPAN,Lomas de Tepemecatl,Mujer,a) 0 a 4 años,172
TLALPAN,Lomas de Tepemecatl,Mujer,b) 5 a 9 años,209
TLALPAN,Lomas de Tepemecatl,Mujer,c) 10 a 14 años,199
TLALPAN,Lomas de Tepemecatl,Mujer,d) 15 a 19 años,182
TLALPAN,Lomas de Tepemecatl,Mujer,e) 20 a 24 años,195
TLALPAN,Lomas de Tepemecatl,Mujer,f) 25 a 29 años,172
TLALPAN,Lomas de Tepemecatl,Mujer,g) 30 a 34 años,161
TLALPAN,Lomas de Tepemecatl,Mujer,h) 35 a 39 años,174
TLALPAN,Lomas de Tepemecatl,Mujer,i) 40 a 44 años,155
TLALPAN,Lomas de Tepemecatl,Mujer,j) 45 a 49 años,120
TLALPAN,Lomas de Tepemecatl,Mujer,k) 50 a 54 años,101
TLALPAN,Lomas de Tepemecatl,Mujer,l) 55 a 59 años,86
TLALPAN,Lomas de Tepemecatl,Mujer,m) 60 a 64 años,48
TLALPAN,Lomas de Tepemecatl,Mujer,n) 65 a 69 años,21
TLALPAN,Lomas de Tepemecatl,Mujer,o) 70 a 74 años,14
TLALPAN,Lomas de Tepemecatl,Mujer,p) 75 a 79 años,13
TLALPAN,Lomas de Tepemecatl,Mujer,q) 80 a 84 años,3
TLALPAN,Lomas de Tepemecatl,Mujer,r) 85 años y más,3
TLALPAN,El Pedregal,Hombre,a) 0 a 4 años,37
TLALPAN,El Pedregal,Hombre,b) 5 a 9 años,54
TLALPAN,El Pedregal,Hombre,c) 10 a 14 años,40
TLALPAN,El Pedregal,Hombre,d) 15 a 19 años,32
TLALPAN,El Pedregal,Hombre,e) 20 a 24 años,39
TLALPAN,El Pedregal,Hombre,f) 25 a 29 años,29
TLALPAN,El Pedregal,Hombre,g) 30 a 34 años,39
TLALPAN,El Pedregal,Hombre,h) 35 a 39 años,30
TLALPAN,El Pedregal,Hombre,i) 40 a 44 años,34
TLALPAN,El Pedregal,Hombre,j) 45 a 49 años,27
TLALPAN,El Pedregal,Hombre,k) 50 a 54 años,19
TLALPAN,El Pedregal,Hombre,l) 55 a 59 años,7
TLALPAN,El Pedregal,Hombre,m) 60 a 64 años,13
TLALPAN,El Pedregal,Hombre,n) 65 a 69 años,9
TLALPAN,El Pedregal,Hombre,o) 70 a 74 años,3
TLALPAN,El Pedregal,Hombre,p) 75 a 79 años,4
TLALPAN,El Pedregal,Hombre,q) 80 a 84 años,3
TLALPAN,El Pedregal,Hombre,r) 85 años y más,1
TLALPAN,El Pedregal,Mujer,a) 0 a 4 años,29
TLALPAN,El Pedregal,Mujer,b) 5 a 9 años,32
TLALPAN,El Pedregal,Mujer,c) 10 a 14 años,42
TLALPAN,El Pedregal,Mujer,d) 15 a 19 años,36
TLALPAN,El Pedregal,Mujer,e) 20 a 24 años,35
TLALPAN,El Pedregal,Mujer,f) 25 a 29 años,34
TLALPAN,El Pedregal,Mujer,g) 30 a 34 años,39
TLALPAN,El Pedregal,Mujer,h) 35 a 39 años,34
TLALPAN,El Pedregal,Mujer,i) 40 a 44 años,32
TLALPAN,El Pedregal,Mujer,j) 45 a 49 años,27
TLALPAN,El Pedregal,Mujer,k) 50 a 54 años,22
TLALPAN,El Pedregal,Mujer,l) 55 a 59 años,15
TLALPAN,El Pedregal,Mujer,m) 60 a 64 años,11
TLALPAN,El Pedregal,Mujer,n) 65 a 69 años,6
TLALPAN,El Pedregal,Mujer,o) 70 a 74 años,4
TLALPAN,El Pedregal,Mujer,p) 75 a 79 años,0
TLALPAN,El Pedregal,Mujer,q) 80 a 84 años,2
TLALPAN,El Pedregal,Mujer,r) 85 años y más,2
TLALPAN,Chalcuitongo (La Asunción),Hombre,a) 0 a 4 años,41
TLALPAN,Chalcuitongo (La Asunción),Hombre,b) 5 a 9 años,52
TLALPAN,Chalcuitongo (La Asunción),Hombre,c) 10 a 14 años,44
TLALPAN,Chalcuitongo (La Asunción),Hombre,d) 15 a 19 años,64
TLALPAN,Chalcuitongo (La Asunción),Hombre,e) 20 a 24 años,48
TLALPAN,Chalcuitongo (La Asunción),Hombre,f) 25 a 29 años,48
TLALPAN,Chalcuitongo (La Asunción),Hombre,g) 30 a 34 años,45
TLALPAN,Chalcuitongo (La Asunción),Hombre,h) 35 a 39 años,36
TLALPAN,Chalcuitongo (La Asunción),Hombre,i) 40 a 44 años,34
TLALPAN,Chalcuitongo (La Asunción),Hombre,j) 45 a 49 años,33
TLALPAN,Chalcuitongo (La Asunción),Hombre,k) 50 a 54 años,31
TLALPAN,Chalcuitongo (La Asunción),Hombre,l) 55 a 59 años,23
TLALPAN,Chalcuitongo (La Asunción),Hombre,m) 60 a 64 años,7
TLALPAN,Chalcuitongo (La Asunción),Hombre,n) 65 a 69 años,8
TLALPAN,Chalcuitongo (La Asunción),Hombre,o) 70 a 74 años,7
TLALPAN,Chalcuitongo (La Asunción),Hombre,p) 75 a 79 años,1
TLALPAN,Chalcuitongo (La Asunción),Hombre,q) 80 a 84 años,3
TLALPAN,Chalcuitongo (La Asunción),Hombre,r) 85 años y más,1
TLALPAN,Chalcuitongo (La Asunción),Mujer,a) 0 a 4 años,51
TLALPAN,Chalcuitongo (La Asunción),Mujer,b) 5 a 9 años,62
TLALPAN,Chalcuitongo (La Asunción),Mujer,c) 10 a 14 años,51
TLALPAN,Chalcuitongo (La Asunción),Mujer,d) 15 a 19 años,49
TLALPAN,Chalcuitongo (La Asunción),Mujer,e) 20 a 24 años,45
TLALPAN,Chalcuitongo (La Asunción),Mujer,f) 25 a 29 años,43
TLALPAN,Chalcuitongo (La Asunción),Mujer,g) 30 a 34 años,40
TLALPAN,Chalcuitongo (La Asunción),Mujer,h) 35 a 39 años,40
TLALPAN,Chalcuitongo (La Asunción),Mujer,i) 40 a 44 años,37
TLALPAN,Chalcuitongo (La Asunción),Mujer,j) 45 a 49 años,34
TLALPAN,Chalcuitongo (La Asunción),Mujer,k) 50 a 54 años,26
TLALPAN,Chalcuitongo (La Asunción),Mujer,l) 55 a 59 años,20
TLALPAN,Chalcuitongo (La Asunción),Mujer,m) 60 a 64 años,7
TLALPAN,Chalcuitongo (La Asunción),Mujer,n) 65 a 69 años,10
TLALPAN,Chalcuitongo (La Asunción),Mujer,o) 70 a 74 años,5
TLALPAN,Chalcuitongo (La Asunción),Mujer,p) 75 a 79 años,1
TLALPAN,Chalcuitongo (La Asunción),Mujer,q) 80 a 84 años,0
TLALPAN,Chalcuitongo (La Asunción),Mujer,r) 85 años y más,1
TLALPAN,El Charco,Hombre,a) 0 a 4 años,23
TLALPAN,El Charco,Hombre,b) 5 a 9 años,36
TLALPAN,El Charco,Hombre,c) 10 a 14 años,35
TLALPAN,El Charco,Hombre,d) 15 a 19 años,27
TLALPAN,El Charco,Hombre,e) 20 a 24 años,39
TLALPAN,El Charco,Hombre,f) 25 a 29 años,32
TLALPAN,El Charco,Hombre,g) 30 a 34 años,35
TLALPAN,El Charco,Hombre,h) 35 a 39 años,28
TLALPAN,El Charco,Hombre,i) 40 a 44 años,25
TLALPAN,El Charco,Hombre,j) 45 a 49 años,31
TLALPAN,El Charco,Hombre,k) 50 a 54 años,25
TLALPAN,El Charco,Hombre,l) 55 a 59 años,11
TLALPAN,El Charco,Hombre,m) 60 a 64 años,11
TLALPAN,El Charco,Hombre,n) 65 a 69 años,14
TLALPAN,El Charco,Hombre,o) 70 a 74 años,2
TLALPAN,El Charco,Hombre,p) 75 a 79 años,0
TLALPAN,El Charco,Hombre,q) 80 a 84 años,0
TLALPAN,El Charco,Hombre,r) 85 años y más,1
TLALPAN,El Charco,Mujer,a) 0 a 4 años,34
TLALPAN,El Charco,Mujer,b) 5 a 9 años,29
TLALPAN,El Charco,Mujer,c) 10 a 14 años,33
TLALPAN,El Charco,Mujer,d) 15 a 19 años,35
TLALPAN,El Charco,Mujer,e) 20 a 24 años,43
TLALPAN,El Charco,Mujer,f) 25 a 29 años,32
TLALPAN,El Charco,Mujer,g) 30 a 34 años,22
TLALPAN,El Charco,Mujer,h) 35 a 39 años,27
TLALPAN,El Charco,Mujer,i) 40 a 44 años,37
TLALPAN,El Charco,Mujer,j) 45 a 49 años,31
TLALPAN,El Charco,Mujer,k) 50 a 54 años,24
TLALPAN,El Charco,Mujer,l) 55 a 59 años,15
TLALPAN,El Charco,Mujer,m) 60 a 64 años,12
TLALPAN,El Charco,Mujer,n) 65 a 69 años,5
TLALPAN,El Charco,Mujer,o) 70 a 74 años,3
TLALPAN,El Charco,Mujer,p) 75 a 79 años,0
TLALPAN,El Charco,Mujer,q) 80 a 84 años,1
TLALPAN,El Charco,Mujer,r) 85 años y más,1
TLALPAN,Cuanejaque,Hombre,a) 0 a 4 años,5
TLALPAN,Cuanejaque,Hombre,b) 5 a 9 años,17
TLALPAN,Cuanejaque,Hombre,c) 10 a 14 años,8
TLALPAN,Cuanejaque,Hombre,d) 15 a 19 años,6
TLALPAN,Cuanejaque,Hombre,e) 20 a 24 años,13
TLALPAN,Cuanejaque,Hombre,f) 25 a 29 años,10
TLALPAN,Cuanejaque,Hombre,g) 30 a 34 años,6
TLALPAN,Cuanejaque,Hombre,h) 35 a 39 años,7
TLALPAN,Cuanejaque,Hombre,i) 40 a 44 años,8
TLALPAN,Cuanejaque,Hombre,j) 45 a 49 años,6
TLALPAN,Cuanejaque,Hombre,k) 50 a 54 años,14
TLALPAN,Cuanejaque,Hombre,l) 55 a 59 años,6
TLALPAN,Cuanejaque,Hombre,m) 60 a 64 años,5
TLALPAN,Cuanejaque,Hombre,n) 65 a 69 años,5
TLALPAN,Cuanejaque,Hombre,o) 70 a 74 años,3
TLALPAN,Cuanejaque,Hombre,p) 75 a 79 años,4
TLALPAN,Cuanejaque,Hombre,q) 80 a 84 años,1
TLALPAN,Cuanejaque,Hombre,r) 85 años y más,0
TLALPAN,Cuanejaque,Mujer,a) 0 a 4 años,8
TLALPAN,Cuanejaque,Mujer,b) 5 a 9 años,9
TLALPAN,Cuanejaque,Mujer,c) 10 a 14 años,10
TLALPAN,Cuanejaque,Mujer,d) 15 a 19 años,2
TLALPAN,Cuanejaque,Mujer,e) 20 a 24 años,9
TLALPAN,Cuanejaque,Mujer,f) 25 a 29 años,12
TLALPAN,Cuanejaque,Mujer,g) 30 a 34 años,12
TLALPAN,Cuanejaque,Mujer,h) 35 a 39 años,7
TLALPAN,Cuanejaque,Mujer,i) 40 a 44 años,4
TLALPAN,Cuanejaque,Mujer,j) 45 a 49 años,11
TLALPAN,Cuanejaque,Mujer,k) 50 a 54 años,11
TLALPAN,Cuanejaque,Mujer,l) 55 a 59 años,5
TLALPAN,Cuanejaque,Mujer,m) 60 a 64 años,1
TLALPAN,Cuanejaque,Mujer,n) 65 a 69 años,4
TLALPAN,Cuanejaque,Mujer,o) 70 a 74 años,5
TLALPAN,Cuanejaque,Mujer,p) 75 a 79 años,3
TLALPAN,Cuanejaque,Mujer,q) 80 a 84 años,1
TLALPAN,Cuanejaque,Mujer,r) 85 años y más,1
TLALPAN,Nopaltitla,Hombre,a) 0 a 4 años,38
TLALPAN,Nopaltitla,Hombre,b) 5 a 9 años,22
TLALPAN,Nopaltitla,Hombre,c) 10 a 14 años,29
TLALPAN,Nopaltitla,Hombre,d) 15 a 19 años,28
TLALPAN,Nopaltitla,Hombre,e) 20 a 24 años,23
TLALPAN,Nopaltitla,Hombre,f) 25 a 29 años,32
TLALPAN,Nopaltitla,Hombre,g) 30 a 34 años,28
TLALPAN,Nopaltitla,Hombre,h) 35 a 39 años,22
TLALPAN,Nopaltitla,Hombre,i) 40 a 44 años,26
TLALPAN,Nopaltitla,Hombre,j) 45 a 49 años,22
TLALPAN,Nopaltitla,Hombre,k) 50 a 54 años,20
TLALPAN,Nopaltitla,Hombre,l) 55 a 59 años,17
TLALPAN,Nopaltitla,Hombre,m) 60 a 64 años,8
TLALPAN,Nopaltitla,Hombre,n) 65 a 69 años,7
TLALPAN,Nopaltitla,Hombre,o) 70 a 74 años,4
TLALPAN,Nopaltitla,Hombre,p) 75 a 79 años,1
TLALPAN,Nopaltitla,Hombre,q) 80 a 84 años,2
TLALPAN,Nopaltitla,Hombre,r) 85 años y más,0
TLALPAN,Nopaltitla,Mujer,a) 0 a 4 años,22
TLALPAN,Nopaltitla,Mujer,b) 5 a 9 años,30
TLALPAN,Nopaltitla,Mujer,c) 10 a 14 años,28
TLALPAN,Nopaltitla,Mujer,d) 15 a 19 años,29
TLALPAN,Nopaltitla,Mujer,e) 20 a 24 años,38
TLALPAN,Nopaltitla,Mujer,f) 25 a 29 años,34
TLALPAN,Nopaltitla,Mujer,g) 30 a 34 años,29
TLALPAN,Nopaltitla,Mujer,h) 35 a 39 años,26
TLALPAN,Nopaltitla,Mujer,i) 40 a 44 años,28
TLALPAN,Nopaltitla,Mujer,j) 45 a 49 años,20
TLALPAN,Nopaltitla,Mujer,k) 50 a 54 años,25
TLALPAN,Nopaltitla,Mujer,l) 55 a 59 años,12
TLALPAN,Nopaltitla,Mujer,m) 60 a 64 años,13
TLALPAN,Nopaltitla,Mujer,n) 65 a 69 años,3
TLALPAN,Nopaltitla,Mujer,o) 70 a 74 años,1
TLALPAN,Nopaltitla,Mujer,p) 75 a 79 años,1
TLALPAN,Nopaltitla,Mujer,q) 80 a 84 años,1
TLALPAN,Nopaltitla,Mujer,r) 85 años y más,0
TLALPAN,Ocotla Chico,Hombre,a) 0 a 4 años,37
TLALPAN,Ocotla Chico,Hombre,b) 5 a 9 años,52
TLALPAN,Ocotla Chico,Hombre,c) 10 a 14 años,51
TLALPAN,Ocotla Chico,Hombre,d) 15 a 19 años,42
TLALPAN,Ocotla Chico,Hombre,e) 20 a 24 años,35
TLALPAN,Ocotla Chico,Hombre,f) 25 a 29 años,38
TLALPAN,Ocotla Chico,Hombre,g) 30 a 34 años,35
TLALPAN,Ocotla Chico,Hombre,h) 35 a 39 años,31
TLALPAN,Ocotla Chico,Hombre,i) 40 a 44 años,34
TLALPAN,Ocotla Chico,Hombre,j) 45 a 49 años,40
TLALPAN,Ocotla Chico,Hombre,k) 50 a 54 años,25
TLALPAN,Ocotla Chico,Hombre,l) 55 a 59 años,12
TLALPAN,Ocotla Chico,Hombre,m) 60 a 64 años,14
TLALPAN,Ocotla Chico,Hombre,n) 65 a 69 años,2
TLALPAN,Ocotla Chico,Hombre,o) 70 a 74 años,6
TLALPAN,Ocotla Chico,Hombre,p) 75 a 79 años,2
TLALPAN,Ocotla Chico,Hombre,q) 80 a 84 años,1
TLALPAN,Ocotla Chico,Hombre,r) 85 años y más,1
TLALPAN,Ocotla Chico,Mujer,a) 0 a 4 años,28
TLALPAN,Ocotla Chico,Mujer,b) 5 a 9 años,54
TLALPAN,Ocotla Chico,Mujer,c) 10 a 14 años,50
TLALPAN,Ocotla Chico,Mujer,d) 15 a 19 años,38
TLALPAN,Ocotla Chico,Mujer,e) 20 a 24 años,43
TLALPAN,Ocotla Chico,Mujer,f) 25 a 29 años,29
TLALPAN,Ocotla Chico,Mujer,g) 30 a 34 años,44
TLALPAN,Ocotla Chico,Mujer,h) 35 a 39 años,37
TLALPAN,Ocotla Chico,Mujer,i) 40 a 44 años,43
TLALPAN,Ocotla Chico,Mujer,j) 45 a 49 años,34
TLALPAN,Ocotla Chico,Mujer,k) 50 a 54 años,18
TLALPAN,Ocotla Chico,Mujer,l) 55 a 59 años,27
TLALPAN,Ocotla Chico,Mujer,m) 60 a 64 años,15
TLALPAN,Ocotla Chico,Mujer,n) 65 a 69 años,9
TLALPAN,Ocotla Chico,Mujer,o) 70 a 74 años,9
TLALPAN,Ocotla Chico,Mujer,p) 75 a 79 años,5
TLALPAN,Ocotla Chico,Mujer,q) 80 a 84 años,0
TLALPAN,Ocotla Chico,Mujer,r) 85 años y más,2
TLALPAN,La Herradura,Hombre,a) 0 a 4 años,34
TLALPAN,La Herradura,Hombre,b) 5 a 9 años,41
TLALPAN,La Herradura,Hombre,c) 10 a 14 años,40
TLALPAN,La Herradura,Hombre,d) 15 a 19 años,44
TLALPAN,La Herradura,Hombre,e) 20 a 24 años,41
TLALPAN,La Herradura,Hombre,f) 25 a 29 años,40
TLALPAN,La Herradura,Hombre,g) 30 a 34 años,30
TLALPAN,La Herradura,Hombre,h) 35 a 39 años,33
TLALPAN,La Herradura,Hombre,i) 40 a 44 años,17
TLALPAN,La Herradura,Hombre,j) 45 a 49 años,23
TLALPAN,La Herradura,Hombre,k) 50 a 54 años,23
TLALPAN,La Herradura,Hombre,l) 55 a 59 años,17
TLALPAN,La Herradura,Hombre,m) 60 a 64 años,6
TLALPAN,La Herradura,Hombre,n) 65 a 69 años,11
TLALPAN,La Herradura,Hombre,o) 70 a 74 años,2
TLALPAN,La Herradura,Hombre,p) 75 a 79 años,2
TLALPAN,La Herradura,Hombre,q) 80 a 84 años,0
TLALPAN,La Herradura,Hombre,r) 85 años y más,0
TLALPAN,La Herradura,Mujer,a) 0 a 4 años,25
TLALPAN,La Herradura,Mujer,b) 5 a 9 años,42
TLALPAN,La Herradura,Mujer,c) 10 a 14 años,30
TLALPAN,La Herradura,Mujer,d) 15 a 19 años,37
TLALPAN,La Herradura,Mujer,e) 20 a 24 años,33
TLALPAN,La Herradura,Mujer,f) 25 a 29 años,34
TLALPAN,La Herradura,Mujer,g) 30 a 34 años,40
TLALPAN,La Herradura,Mujer,h) 35 a 39 años,30
TLALPAN,La Herradura,Mujer,i) 40 a 44 años,31
TLALPAN,La Herradura,Mujer,j) 45 a 49 años,25
TLALPAN,La Herradura,Mujer,k) 50 a 54 años,22
TLALPAN,La Herradura,Mujer,l) 55 a 59 años,12
TLALPAN,La Herradura,Mujer,m) 60 a 64 años,17
TLALPAN,La Herradura,Mujer,n) 65 a 69 años,4
TLALPAN,La Herradura,Mujer,o) 70 a 74 años,5
TLALPAN,La Herradura,Mujer,p) 75 a 79 años,0
TLALPAN,La Herradura,Mujer,q) 80 a 84 años,1
TLALPAN,La Herradura,Mujer,r) 85 años y más,1
TLALPAN,Colonia San Juan,Hombre,a) 0 a 4 años,7
TLALPAN,Colonia San Juan,Hombre,b) 5 a 9 años,19
TLALPAN,Colonia San Juan,Hombre,c) 10 a 14 años,13
TLALPAN,Colonia San Juan,Hombre,d) 15 a 19 años,11
TLALPAN,Colonia San Juan,Hombre,e) 20 a 24 años,11
TLALPAN,Colonia San Juan,Hombre,f) 25 a 29 años,11
TLALPAN,Colonia San Juan,Hombre,g) 30 a 34 años,3
TLALPAN,Colonia San Juan,Hombre,h) 35 a 39 años,7
TLALPAN,Colonia San Juan,Hombre,i) 40 a 44 años,10
TLALPAN,Colonia San Juan,Hombre,j) 45 a 49 años,5
TLALPAN,Colonia San Juan,Hombre,k) 50 a 54 años,7
TLALPAN,Colonia San Juan,Hombre,l) 55 a 59 años,9
TLALPAN,Colonia San Juan,Hombre,m) 60 a 64 años,3
TLALPAN,Colonia San Juan,Hombre,n) 65 a 69 años,2
TLALPAN,Colonia San Juan,Hombre,o) 70 a 74 años,2
TLALPAN,Colonia San Juan,Hombre,p) 75 a 79 años,0
TLALPAN,Colonia San Juan,Hombre,q) 80 a 84 años,0
TLALPAN,Colonia San Juan,Hombre,r) 85 años y más,0
TLALPAN,Colonia San Juan,Mujer,a) 0 a 4 años,8
TLALPAN,Colonia San Juan,Mujer,b) 5 a 9 años,10
TLALPAN,Colonia San Juan,Mujer,c) 10 a 14 años,8
TLALPAN,Colonia San Juan,Mujer,d) 15 a 19 años,5
TLALPAN,Colonia San Juan,Mujer,e) 20 a 24 años,7
TLALPAN,Colonia San Juan,Mujer,f) 25 a 29 años,8
TLALPAN,Colonia San Juan,Mujer,g) 30 a 34 años,14
TLALPAN,Colonia San Juan,Mujer,h) 35 a 39 años,5
TLALPAN,Colonia San Juan,Mujer,i) 40 a 44 años,11
TLALPAN,Colonia San Juan,Mujer,j) 45 a 49 años,4
TLALPAN,Colonia San Juan,Mujer,k) 50 a 54 años,4
TLALPAN,Colonia San Juan,Mujer,l) 55 a 59 años,6
TLALPAN,Colonia San Juan,Mujer,m) 60 a 64 años,2
TLALPAN,Colonia San Juan,Mujer,n) 65 a 69 años,4
TLALPAN,Colonia San Juan,Mujer,o) 70 a 74 años,1
TLALPAN,Colonia San Juan,Mujer,p) 75 a 79 años,0
TLALPAN,Colonia San Juan,Mujer,q) 80 a 84 años,2
TLALPAN,Colonia San Juan,Mujer,r) 85 años y más,0
TLALPAN,Colonia Aguayoto,Hombre,a) 0 a 4 años,7
TLALPAN,Colonia Aguayoto,Hombre,b) 5 a 9 años,13
TLALPAN,Colonia Aguayoto,Hombre,c) 10 a 14 años,19
TLALPAN,Colonia Aguayoto,Hombre,d) 15 a 19 años,12
TLALPAN,Colonia Aguayoto,Hombre,e) 20 a 24 años,9
TLALPAN,Colonia Aguayoto,Hombre,f) 25 a 29 años,16
TLALPAN,Colonia Aguayoto,Hombre,g) 30 a 34 años,14
TLALPAN,Colonia Aguayoto,Hombre,h) 35 a 39 años,17
TLALPAN,Colonia Aguayoto,Hombre,i) 40 a 44 años,11
TLALPAN,Colonia Aguayoto,Hombre,j) 45 a 49 años,13
TLALPAN,Colonia Aguayoto,Hombre,k) 50 a 54 años,17
TLALPAN,Colonia Aguayoto,Hombre,l) 55 a 59 años,8
TLALPAN,Colonia Aguayoto,Hombre,m) 60 a 64 años,8
TLALPAN,Colonia Aguayoto,Hombre,n) 65 a 69 años,2
TLALPAN,Colonia Aguayoto,Hombre,o) 70 a 74 años,1
TLALPAN,Colonia Aguayoto,Hombre,p) 75 a 79 años,1
TLALPAN,Colonia Aguayoto,Hombre,q) 80 a 84 años,1
TLALPAN,Colonia Aguayoto,Hombre,r) 85 años y más,0
TLALPAN,Colonia Aguayoto,Mujer,a) 0 a 4 años,5
TLALPAN,Colonia Aguayoto,Mujer,b) 5 a 9 años,13
TLALPAN,Colonia Aguayoto,Mujer,c) 10 a 14 años,16
TLALPAN,Colonia Aguayoto,Mujer,d) 15 a 19 años,11
TLALPAN,Colonia Aguayoto,Mujer,e) 20 a 24 años,11
TLALPAN,Colonia Aguayoto,Mujer,f) 25 a 29 años,13
TLALPAN,Colonia Aguayoto,Mujer,g) 30 a 34 años,17
TLALPAN,Colonia Aguayoto,Mujer,h) 35 a 39 años,15
TLALPAN,Colonia Aguayoto,Mujer,i) 40 a 44 años,12
TLALPAN,Colonia Aguayoto,Mujer,j) 45 a 49 años,11
TLALPAN,Colonia Aguayoto,Mujer,k) 50 a 54 años,8
TLALPAN,Colonia Aguayoto,Mujer,l) 55 a 59 años,9
TLALPAN,Colonia Aguayoto,Mujer,m) 60 a 64 años,4
TLALPAN,Colonia Aguayoto,Mujer,n) 65 a 69 años,6
TLALPAN,Colonia Aguayoto,Mujer,o) 70 a 74 años,2
TLALPAN,Colonia Aguayoto,Mujer,p) 75 a 79 años,3
TLALPAN,Colonia Aguayoto,Mujer,q) 80 a 84 años,0
TLALPAN,Colonia Aguayoto,Mujer,r) 85 años y más,0
TLALPAN,Acazacatongo,Hombre,a) 0 a 4 años,1
TLALPAN,Acazacatongo,Hombre,b) 5 a 9 años,2
TLALPAN,Acazacatongo,Hombre,c) 10 a 14 años,3
TLALPAN,Acazacatongo,Hombre,d) 15 a 19 años,1
TLALPAN,Acazacatongo,Hombre,e) 20 a 24 años,3
TLALPAN,Acazacatongo,Hombre,f) 25 a 29 años,6
TLALPAN,Acazacatongo,Hombre,g) 30 a 34 años,3
TLALPAN,Acazacatongo,Hombre,h) 35 a 39 años,3
TLALPAN,Acazacatongo,Hombre,i) 40 a 44 años,6
TLALPAN,Acazacatongo,Hombre,j) 45 a 49 años,0
TLALPAN,Acazacatongo,Hombre,k) 50 a 54 años,5
TLALPAN,Acazacatongo,Hombre,l) 55 a 59 años,3
TLALPAN,Acazacatongo,Hombre,m) 60 a 64 años,1
TLALPAN,Acazacatongo,Hombre,n) 65 a 69 años,2
TLALPAN,Acazacatongo,Hombre,o) 70 a 74 años,2
TLALPAN,Acazacatongo,Hombre,p) 75 a 79 años,1
TLALPAN,Acazacatongo,Hombre,q) 80 a 84 años,0
TLALPAN,Acazacatongo,Hombre,r) 85 años y más,0
TLALPAN,Acazacatongo,Mujer,a) 0 a 4 años,1
TLALPAN,Acazacatongo,Mujer,b) 5 a 9 años,2
TLALPAN,Acazacatongo,Mujer,c) 10 a 14 años,2
TLALPAN,Acazacatongo,Mujer,d) 15 a 19 años,8
TLALPAN,Acazacatongo,Mujer,e) 20 a 24 años,4
TLALPAN,Acazacatongo,Mujer,f) 25 a 29 años,2
TLALPAN,Acazacatongo,Mujer,g) 30 a 34 años,2
TLALPAN,Acazacatongo,Mujer,h) 35 a 39 años,4
TLALPAN,Acazacatongo,Mujer,i) 40 a 44 años,2
TLALPAN,Acazacatongo,Mujer,j) 45 a 49 años,7
TLALPAN,Acazacatongo,Mujer,k) 50 a 54 años,5
TLALPAN,Acazacatongo,Mujer,l) 55 a 59 años,1
TLALPAN,Acazacatongo,Mujer,m) 60 a 64 años,1
TLALPAN,Acazacatongo,Mujer,n) 65 a 69 años,0
TLALPAN,Acazacatongo,Mujer,o) 70 a 74 años,2
TLALPAN,Acazacatongo,Mujer,p) 75 a 79 años,1
TLALPAN,Acazacatongo,Mujer,q) 80 a 84 años,0
TLALPAN,Acazacatongo,Mujer,r) 85 años y más,0
TLALPAN,El Arcoiris,Hombre,a) 0 a 4 años,5
TLALPAN,El Arcoiris,Hombre,b) 5 a 9 años,7
TLALPAN,El Arcoiris,Hombre,c) 10 a 14 años,8
TLALPAN,El Arcoiris,Hombre,d) 15 a 19 años,12
TLALPAN,El Arcoiris,Hombre,e) 20 a 24 años,10
TLALPAN,El Arcoiris,Hombre,f) 25 a 29 años,9
TLALPAN,El Arcoiris,Hombre,g) 30 a 34 años,6
TLALPAN,El Arcoiris,Hombre,h) 35 a 39 años,11
TLALPAN,El Arcoiris,Hombre,i) 40 a 44 años,4
TLALPAN,El Arcoiris,Hombre,j) 45 a 49 años,4
TLALPAN,El Arcoiris,Hombre,k) 50 a 54 años,7
TLALPAN,El Arcoiris,Hombre,l) 55 a 59 años,4
TLALPAN,El Arcoiris,Hombre,m) 60 a 64 años,4
TLALPAN,El Arcoiris,Hombre,n) 65 a 69 años,0
TLALPAN,El Arcoiris,Hombre,o) 70 a 74 años,0
TLALPAN,El Arcoiris,Hombre,p) 75 a 79 años,3
TLALPAN,El Arcoiris,Hombre,q) 80 a 84 años,1
TLALPAN,El Arcoiris,Hombre,r) 85 años y más,0
TLALPAN,El Arcoiris,Mujer,a) 0 a 4 años,6
TLALPAN,El Arcoiris,Mujer,b) 5 a 9 años,7
TLALPAN,El Arcoiris,Mujer,c) 10 a 14 años,9
TLALPAN,El Arcoiris,Mujer,d) 15 a 19 años,14
TLALPAN,El Arcoiris,Mujer,e) 20 a 24 años,7
TLALPAN,El Arcoiris,Mujer,f) 25 a 29 años,8
TLALPAN,El Arcoiris,Mujer,g) 30 a 34 años,1
TLALPAN,El Arcoiris,Mujer,h) 35 a 39 años,8
